"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"4","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","30","Unused import 'com.github.javaparser.ast.body.*'","Code Style","UnnecessaryImport"
"5","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","32","Unused import 'com.github.javaparser.ast.expr.*'","Code Style","UnnecessaryImport"
"6","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","33","Unused import 'com.github.javaparser.ast.stmt.*'","Code Style","UnnecessaryImport"
"7","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","36","Unused import 'com.github.javaparser.ast.type.VoidType'","Code Style","UnnecessaryImport"
"8","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","43","Unused import 'java.util.Arrays'","Code Style","UnnecessaryImport"
"9","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","45","Unused import 'java.util.stream.Collectors'","Code Style","UnnecessaryImport"
"10","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","47","Unused static import 'com.github.javaparser.StaticJavaParser.parseClassOrInterfaceType'","Code Style","UnnecessaryImport"
"11","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","48","Unused static import 'com.github.javaparser.ast.Modifier.Keyword.PUBLIC'","Code Style","UnnecessaryImport"
"12","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","49","Unused static import 'com.github.javaparser.printer.lexicalpreservation.LexicalPreservingPrinter.NODE_TEXT_DATA'","Code Style","UnnecessaryImport"
"13","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","50","Unused static import 'com.github.javaparser.utils.TestUtils.assertEqualsStringIgnoringEol'","Code Style","UnnecessaryImport"
"14","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","51","Unused static import 'com.github.javaparser.utils.Utils.SYSTEM_EOL'","Code Style","UnnecessaryImport"
"15","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","4","52","Unused static import 'org.junit.jupiter.api.Assertions.*'","Code Style","UnnecessaryImport"
"16","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","3","178","Avoid unused local variables such as 't'.","Best Practices","UnusedLocalVariable"
"17","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","3","179","Avoid unused local variables such as 't2'.","Best Practices","UnusedLocalVariable"
"18","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","3","419","Ensure that resources like this Statement object are closed after use","Error Prone","CloseResource"
"19","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","3","679","Avoid unused local variables such as 'setter'.","Best Practices","UnusedLocalVariable"
"20","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","3","1396","Ensure that resources like this Statement object are closed after use","Error Prone","CloseResource"
"21","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","3","1428","Ensure that resources like this Statement object are closed after use","Error Prone","CloseResource"
"22","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1434","The JUnit 5 test method name 'testArrayPreservation_WithSingleLanguageStyle' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"23","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1454","The JUnit 5 test method name 'testArrayPreservation_WithMultipleLanguageStyle' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"24","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1474","The JUnit 5 test method name 'testArrayPreservation_WithSingleCLanguageStyle' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"25","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1501","The JUnit 5 test method name 'testArrayPreservation_WithMultipleCLanguageStyle' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"26","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1521","The JUnit 5 test method name 'testArrayPreservation_WithSingleBracketWithoutSpace' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"27","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1541","The JUnit 5 test method name 'testArrayPreservation_WithMultipleBracketWithoutSpace' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"28","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1561","The JUnit 5 test method name 'testClassOrInterfacePreservationWithFullyQualifiedName_SingleType' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"29","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1582","The JUnit 5 test method name 'testClassOrInterfacePreservationWithFullyQualifiedName_ArrayType' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"30","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1603","The JUnit 5 test method name 'testClassOrInterfacePreservationWithFullyQualifiedName_MultipleVariablesDeclarationWithSameType' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"31","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1624","The JUnit 5 test method name 'testClassOrInterfacePreservationWithFullyQualifiedName_MultipleVariablesDeclarationwithDifferentType' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"32","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinterTest.java","1","1668","The JUnit 5 test method name 'testRemovingInlinedAnnotation_alternate_case' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\PrettyPrinterIssue2340Test.java","4","25","Unused import 'com.github.javaparser.ast.Modifier.Keyword'","Code Style","UnnecessaryImport"
"2","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\PrettyPrinterIssue2340Test.java","4","28","Unused static import 'org.junit.jupiter.api.Assertions.assertTrue'","Code Style","UnnecessaryImport"
"1","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\PrettyPrinterIssue2351Test.java","4","29","Unused static import 'org.junit.jupiter.api.Assertions.assertTrue'","Code Style","UnnecessaryImport"
"2","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\PrettyPrinterIssue2351Test.java","3","42","This statement should have braces","Code Style","ControlStatementBraces"
"1","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\TransformationsTest.java","4","41","Unused static import 'com.github.javaparser.ast.Modifier.Keyword.STATIC'","Code Style","UnnecessaryImport"
"2","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\TransformationsTest.java","4","42","Unused static import 'com.github.javaparser.utils.TestUtils.assertEqualsStringIgnoringEol'","Code Style","UnnecessaryImport"
"3","com.github.javaparser.printer.lexicalpreservation","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\TransformationsTest.java","4","43","Unused static import 'com.github.javaparser.utils.Utils.SYSTEM_EOL'","Code Style","UnnecessaryImport"
"1","com.github.javaparser.printer.lexicalpreservation.changes","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\changes\NoChangeTest.java","4","25","Unused import 'org.junit.jupiter.api.*'","Code Style","UnnecessaryImport"
"2","com.github.javaparser.printer.lexicalpreservation.changes","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\changes\NoChangeTest.java","4","27","Unused static import 'org.junit.jupiter.api.Assertions.assertNotNull'","Code Style","UnnecessaryImport"
"3","com.github.javaparser.printer.lexicalpreservation.changes","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\changes\NoChangeTest.java","4","28","Unused static import 'org.junit.jupiter.api.Assertions.assertThrows'","Code Style","UnnecessaryImport"
"4","com.github.javaparser.printer.lexicalpreservation.changes","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\changes\NoChangeTest.java","3","33","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"5","com.github.javaparser.printer.lexicalpreservation.changes","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\changes\NoChangeTest.java","3","37","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"6","com.github.javaparser.printer.lexicalpreservation.changes","C:\Users\ivsht\Desktop\testdip\javaparser\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\changes\NoChangeTest.java","3","41","Document empty method body","Documentation","UncommentedEmptyMethodBody"
